displacement 	force 	time
5.926617150515921750e+00	-9.305816013077472526e-01	1.169169169169169109e+01
5.149426866832284233e+00	-9.384357530740945474e-01	1.173173173173173112e+01
4.349028052805769207e+00	-9.464782887886091789e-01	1.177177177177177114e+01
3.526466126619697050e+00	-9.547215310399180810e-01	1.181181181181181117e+01
2.682832915774182148e+00	-9.631657315149576570e-01	1.185185185185185119e+01
1.819265172903732797e+00	-9.718048439535220684e-01	1.189189189189189122e+01
9.369429966277371680e-01	-9.806295336292386589e-01	1.193193193193193125e+01
3.708816458759922607e-02	-9.896286969615991636e-01	1.197197197197197127e+01
-8.790376164959142757e-01	-9.987902075670597180e-01	1.201201201201201130e+01
-1.810134540377857260e+00	-1.008101278939406598e+00	1.205205205205205132e+01
-2.754866606408612029e+00	-1.017548640215847122e+00	1.209209209209209135e+01
-3.711863598305392919e+00	-1.027118626055035122e+00	1.213213213213213137e+01
-4.679723132939852981e+00	-1.036797227555225964e+00	1.217217217217217140e+01
-5.657012775521732095e+00	-1.046570126330108375e+00	1.221221221221221143e+01
-6.642272218686133378e+00	-1.056422721651111729e+00	1.225225225225225145e+01
-7.634015523987217833e+00	-1.066340155039811721e+00	1.229229229229229148e+01
-8.630733418305487348e+00	-1.076307334109296132e+00	1.233233233233233150e+01
-9.630895646211772743e+00	-1.086308956434892670e+00	1.237237237237237153e+01
-1.063295336586366524e+01	-1.096329533648500609e+00	1.241241241241241156e+01
-1.163534159905115040e+01	-1.106353415986736977e+00	1.245245245245245158e+01
-1.263648172294503524e+01	-1.116364817228068018e+00	1.249249249249249161e+01
-1.363478399715319611e+01	-1.126347839971017839e+00	1.253253253253253163e+01
-1.462865011692642803e+01	-1.136286501169069707e+00	1.257257257257257166e+01
-1.561647581610688107e+01	-1.146164758160995945e+00	1.261261261261261168e+01
-1.659665348572006494e+01	-1.155966534857173267e+00	1.265265265265265171e+01
-1.756757480549562089e+01	-1.165675748054945560e+00	1.269269269269269174e+01
-1.852763340331636854e+01	-1.175276334033159564e+00	1.273273273273273176e+01
-1.947522753774513049e+01	-1.184752275377449759e+00	1.277277277277277179e+01
-2.040876276576205228e+01	-1.194087627657619777e+00	1.281281281281281181e+01
-2.132665462182445282e+01	-1.203266546218244359e+00	1.285285285285285362e+01
-2.222733132193298644e+01	-1.212273313219329740e+00	1.289289289289289364e+01
-2.310923642559500379e+01	-1.221092364255949914e+00	1.293293293293293367e+01
-2.397083150112898409e+01	-1.229708315011289743e+00	1.297297297297297369e+01
-2.481059880611805113e+01	-1.238105988061180440e+00	1.301301301301301372e+01
-2.562704389788770598e+01	-1.246270438978877015e+00	1.305305305305305374e+01
-2.641869825709706632e+01	-1.254186982570970610e+00	1.309309309309309377e+01
-2.718412189240586230e+01	-1.261841218924058650e+00	1.313313313313313380e+01
-2.792190585952229398e+01	-1.269219058595222993e+00	1.317317317317317382e+01
-2.863067481315379581e+01	-1.276306748131537994e+00	1.321321321321321385e+01
-2.930908947751319005e+01	-1.283090894775131829e+00	1.325325325325325387e+01
-2.995584905322452940e+01	-1.289558490532245250e+00	1.329329329329329390e+01
-3.056969364719810400e+01	-1.295696936471981031e+00	1.333333333333333393e+01
-3.114940655572464223e+01	-1.301494065557246449e+00	1.337337337337337395e+01
-3.169381656327362506e+01	-1.306938165632736126e+00	1.341341341341341398e+01
-3.220180015346644353e+01	-1.312018001534664524e+00	1.345345345345345400e+01
-3.267228361891096000e+01	-1.316722836189109680e+00	1.349349349349349403e+01
-3.310424518844705943e+01	-1.321042451884470559e+00	1.353353353353353405e+01
-3.349671696460256953e+01	-1.324967169646025678e+00	1.357357357357357408e+01
-3.384878689588104095e+01	-1.328487868958810436e+00	1.361361361361361411e+01
-3.415960058493478613e+01	-1.331596005849347897e+00	1.365365365365365413e+01
-3.442836304964324512e+01	-1.334283630496432504e+00	1.369369369369369416e+01
-3.465434040325462206e+01	-1.336543404032546345e+00	1.373373373373373418e+01
-3.483686139480536781e+01	-1.338368613948053731e+00	1.377377377377377421e+01
-3.497531893711273909e+01	-1.339753189371127418e+00	1.381381381381381424e+01
-3.506917142798060638e+01	-1.340691714279806046e+00	1.385385385385385426e+01
-3.511794409516674165e+01	-1.341179440951667523e+00	1.389389389389389429e+01
-3.512123021636392650e+01	-1.337069484481236303e+00	1.393393393393393431e+01
