displacement 	force 	time
4.056577793511568775e-01	8.020620678209746668e-01	4.672672672672672434e+01
5.328620946083537646e-01	8.262671414439100026e-01	4.678678678678678438e+01
6.581270859990241417e-01	8.474246691169414758e-01	4.684684684684684441e+01
7.810787662531767372e-01	8.659108499677010684e-01	4.690690690690690445e+01
9.013491079700084452e-01	8.820606857759977215e-01	4.696696696696696449e+01
1.018576296348805421e+00	8.961701292626429449e-01	4.702702702702702453e+01
1.132404419052825961e+00	9.084996169170654889e-01	4.708708708708708457e+01
1.242483915241837655e+00	9.192765836256893142e-01	4.714714714714714461e+01
1.348471820469105520e+00	9.286984537292851671e-01	4.720720720720720465e+01
1.450032181952458421e+00	9.369366915430193954e-01	4.726726726726726469e+01
1.546836577358927656e+00	9.441386772352874379e-01	4.732732732732732472e+01
1.638564646399981672e+00	9.504311689545045239e-01	4.738738738738738476e+01
1.724904924557872476e+00	9.559222186359761508e-01	4.744744744744744480e+01
1.805555583924075336e+00	9.607055442942167289e-01	4.750750750750750484e+01
1.880224882519248242e+00	9.648589678567399686e-01	4.756756756756756488e+01
1.948632025451952687e+00	9.684485450886133329e-01	4.762762762762762492e+01
2.010507998914431216e+00	9.715294782875698587e-01	4.768768768768768496e+01
2.065596299870717800e+00	9.741478962710652389e-01	4.774774774774774500e+01
2.113653847908446792e+00	9.763413694150890887e-01	4.780780780780780503e+01
2.154451907048486881e+00	9.781403024997171736e-01	4.786786786786786507e+01
2.187777162198949910e+00	9.795683568619557580e-01	4.792792792792792511e+01
2.213432179848003667e+00	9.806432641274536177e-01	4.798798798798798515e+01
2.231235602621036929e+00	9.813769857769379934e-01	4.804804804804804519e+01
2.241022989810008248e+00	9.817761592273234195e-01	4.810810810810810523e+01
2.242647922747238010e+00	9.814796832701262463e-01	4.816816816816816527e+01
2.235985790091799874e+00	9.748175506146873337e-01	4.822822822822822530e+01
2.220950483886097171e+00	9.597822444089848526e-01	4.828828828828828534e+01
2.197503808014519944e+00	9.363355685374078474e-01	4.834834834834834538e+01
2.165656363559638198e+00	9.044881240825259905e-01	4.840840840840840542e+01
2.125467178020126191e+00	8.642989385430144278e-01	4.846846846846846546e+01
2.077044091193558817e+00	8.158758517164472757e-01	4.852852852852852550e+01
2.020543088696717504e+00	7.593748492196068511e-01	4.858858858858858554e+01
1.956167670334598707e+00	6.949994308574879431e-01	4.864864864864864558e+01
1.884168170327815250e+00	6.229999308507048195e-01	4.870870870870870561e+01
1.804840932031534839e+00	5.436726925544242972e-01	4.876876876876876565e+01
1.718526654425495126e+00	4.573584149483840844e-01	4.882882882882882569e+01
1.625608950296612676e+00	3.644407108195020784e-01	4.888888888888888573e+01
1.526512927870310232e+00	2.653446883931998013e-01	4.894894894894894577e+01
1.421702714597423700e+00	1.605344751203131859e-01	4.900900900900900581e+01
1.311679694069910918e+00	5.051145459280010491e-02	4.906906906906906585e+01
1.196979382285383364e+00	-6.133318866755745058e-02	4.912912912912912589e+01
1.078157270125256195e+00	-1.652227518643934745e-01	4.918918918918918592e+01
9.557575422501078943e-01	-2.602234169670776254e-01	4.924924924924924596e+01
8.303078219686800265e-01	-3.463916083103667498e-01	4.930930930930930600e+01
7.023175180726484168e-01	-4.239957092780213821e-01	4.936936936936936604e+01
5.722794374585987720e-01	-4.934570248575863571e-01	4.942942942942942608e+01
